Target,Target_trend,minutes,hours,dayofweek,month,quarter,lag1_Target,lag2_Target,lag3_Target,lag4_Target,Target_cos_971,Target_sin_971,Target_cos_7775,Target_sin_7775,Target_cos_1943,Target_sin_1943,Target_cos_3887,Target_sin_3887,Target_cos_8,Target_sin_8,Target_cos_28,Target_sin_28,Target_cos_5,Target_sin_5,Target_cos_4,Target_sin_4,Target_cos_2,Target_sin_2,Target_cos_15,Target_sin_15,anomaly
-1.1674250325144764,-2.1598049474627787,20,2,1,12,4,-1.02142440653439,-0.9822485766209812,-1.0006232522554157,-1.2035833933148683,0.01939133260498241,-0.9998119704323423,0.9812553106474584,-0.1927122604458779,0.7139297348496497,-0.7002173474697044,0.9257239693476803,-0.37819985797878763,0.32373411283413406,-0.9461480984431011,-0.9633708649678316,-0.2681726617892506,0.058144587801892265,0.9983081723142149,0.9879898001934159,0.1545191079244709,-0.13533191652415355,0.9908003191208103,-0.597158684862377,0.8021231234002897,0
-1.1605025966042863,-2.157149177258814,30,2,1,12,4,-1.1674250325144764,-1.02142440653439,-0.9822485766209812,-1.0006232522554157,-0.686241638449353,0.7273736410252625,0.9579895122868716,0.2868032328066786,0.396079765672678,0.9182161070383575,0.8354878113032763,0.5495089782375362,0.286803408342463,-0.95798945973489,-0.3960797345216899,-0.9182161204755815,-0.6427875150081908,-0.7660445225635355,-0.973044849161517,0.2306159611133642,-0.8354875824395466,-0.549509326207774,-0.9848077649099677,0.17364811019136914,0
-0.8594466236706887,-2.154493407054849,40,2,1,12,4,-1.1605025966042863,-1.1674250325144764,-1.02142440653439,-0.9822485766209812,0.9969929412269317,-0.07749241991105865,0.7139297344911012,0.7002173478352745,-0.9992479525190261,0.03877537087552009,0.01939133158106845,0.9998119704522012,0.24944132434385735,-0.9683899140891454,0.4660435881487875,-0.8847617611229609,0.9730448142890002,0.2306161082519714,0.8135520540632869,-0.5814920939526236,0.8561672548697022,-0.5166987823566824,-0.8354877344261742,-0.5495090951234736,0
-1.048153791550524,-2.1518376368508845,50,2,1,12,4,-0.8594466236706887,-1.1605025966042863,-1.1674250325144764,-1.02142440653439,-0.7903926690727289,-0.6126005457686825,0.3053259976084474,0.9522478853662035,0.32373394240276315,-0.9461481567578962,-0.8135520703688127,0.5814920711399412,0.21170405695351166,-0.9773338182368522,0.9812553223429622,-0.19271220089451876,-0.918216156851907,0.3960796501918698,-0.5332044642357838,0.845986406107705,0.09681039106980703,0.9953028424459115,-0.2306157807589292,-0.9730448919063033,0
-0.9948660029475314,-2.1491818666469196,0,3,1,12,4,-1.048153791550524,-0.8594466236706887,-1.1605025966042863,-1.1674250325144764,0.1736481769844392,0.9848077531325496,-0.17364817775224173,0.9848077529971654,0.7660444428962458,0.6427876099519813,-0.9396926207266517,-0.3420201434884751,0.17364836659799815,-0.9848077196985446,0.7660444146916826,0.6427876435648692,0.5000002136144915,-0.8660252804540193,0.17364827828698723,-0.984807735270172,-0.9396923632716957,-0.34202085083932443,0.5000001420807553,-0.8660253217540608,0
-1.0538603368381023,-2.146526096442955,10,3,1,12,4,-0.9948660029475314,-1.048153791550524,-0.8594466236706887,-1.1605025966042863,0.5332044333583045,-0.8459864255690214,-0.6126005452582073,0.790392669468377,-0.8755582314610219,0.48311259900860354,-0.24944114389869423,-0.9683899605688355,0.13533149264220615,-0.9908003770181119,-0.019391419016981878,0.9998119687563797,0.11609278625831021,0.9932383726874341,0.2117037088310766,0.9773338936449338,0.7139301176514165,-0.7002169571713003,0.9579895457096912,-0.28680312116666284,0
-1.1751400096906637,-2.14387032623899,20,3,1,12,4,-1.0538603368381023,-0.9948660029475314,-1.048153791550524,-0.8594466236706887,-0.9633708787829176,0.2681726121605805,-0.9103629409983656,0.4138107244342592,-0.13533129944156014,-0.9908004034069924,0.6575213686863872,-0.7534358962252728,0.09681106729591256,-0.995302776671012,-0.7903927128256133,0.6126004893176038,-0.6862414565835003,-0.7273738126068025,-0.5656066839941964,-0.8246751354449152,0.3237336191445089,0.9461482673638408,0.8936326094410084,0.4487992416923786,0
-0.9501930623870803,-2.1412145560350253,30,3,1,12,4,-1.1751400096906637,-1.0538603368381023,-0.9948660029475314,-1.048153791550524,0.8936326400596089,0.44879918072573793,-0.998308158266996,-0.058144828983826315,0.973044870512046,0.23061587102841727,0.9932383577248832,0.11609291427118619,0.05814502892947644,-0.9983081466214679,-0.9730448580976537,-0.2306159234088508,0.9848077302105975,0.17364830698124006,0.8354876480884267,0.5495092263935787,-0.9932382866561461,-0.11609352230147653,0.34202001139686666,0.9396926688040549,1
-1.117772447471207,-2.138558785831061,40,3,1,12,4,-0.9501930623870803,-1.1751400096906637,-1.0538603368381023,-0.9948660029475314,-0.3601777242890827,-0.9328837049310795,-0.8561668994945675,-0.516699371211016,-0.5656068757144477,0.8246750039527944,0.46604351958028145,0.8847617972410562,0.019391534929039153,-0.9998119665082509,-0.43138603179830926,-0.9021674409827192,-0.8936327533329838,0.44879895517983387,-0.9812553327127186,-0.192712148093606,0.533204776697545,-0.8459862091706467,-0.3960798512229077,0.9182160701355859,0
-1.0736232584862524,-2.135903015627096,50,3,1,12,4,-1.117772447471207,-0.9501930623870803,-1.1751400096906637,-1.0538603368381023,-0.36017772528761843,0.9328837045455542,-0.5166993710964635,-0.8561668995637002,-0.5656068752730917,-0.8246750042555001,-0.46604351981703823,0.8847617971163458,-0.019391364151445913,-0.9998119698204988,0.43138613839036555,-0.9021673900139865,0.44879929984088124,-0.8936325802377254,0.9812553010713367,-0.1927123092057182,0.5332038596234858,0.8459867871796923,-0.9182161719781232,0.39607961512534523,0
-0.9560357262630184,-2.133247245423131,0,4,1,12,4,-1.0736232584862524,-1.117772447471207,-0.9501930623870803,-1.1751400096906637,0.8936326405399925,-0.4487991797692156,-0.05814482885025576,-0.9983081582747756,0.9730448706354689,-0.2306158705076556,-0.9932383577559489,0.11609291400540173,-0.05814485840874968,-0.9983081565531889,0.9730448853451679,-0.23061580844254634,0.17364792715529156,0.9848077971841361,-0.835487819890995,0.549508965180544,-0.9932384125043295,0.11609244560211203,-0.9396925808616656,-0.3420202530166042,0
-0.960998947929242,-2.1305914752191666,10,4,1,12,4,-0.9560357262630184,-1.0736232584862524,-1.117772447471207,-0.9501930623870803,-0.9633708784958722,-0.26817261319174895,0.41381072455606294,-0.910362940942999,-0.1353312999718243,0.9908004033345648,-0.6575213684847724,-0.7534358964012215,-0.0968108972885316,-0.9953027932072679,0.7903926404461971,0.6126005827033537,-0.7273735479334571,-0.6862417371208887,0.565606941826673,-0.8246749586094382,0.3237346447966595,-0.9461479164265917,-0.4487991184451891,-0.8936326713380734,0
-0.971480273917158,-2.1279357050152017,20,4,1,12,4,-0.960998947929242,-0.9560357262630184,-1.0736232584862524,-1.117772447471207,0.5332044324527815,0.8459864261397503,0.7903926695503412,-0.6126005451524552,-0.8755582312024659,-0.4831125994771915,0.24944114415782945,-0.9683899605020867,-0.1353313234038782,-0.9908004001340305,0.019391241294678407,0.9998119722032996,0.9932383279120708,0.11609316933581264,-0.21170401439192824,0.9773338274562803,0.7139293585953754,0.7002177310919767,0.28680336749101143,-0.9579894719650189,0
-0.9793247892709904,-2.125279934811237,30,4,1,12,4,-0.971480273917158,-0.960998947929242,-0.9560357262630184,-1.0736232584862524,0.1736481780385532,-0.9848077529466809,0.9848077530203989,-0.1736481776204775,0.7660444432402578,-0.6427876095420038,0.9396926208181742,-0.3420201432370191,-0.17364819838327372,-0.9848077493593576,-0.7660444906377328,0.6427875530558883,-0.8660254732967232,0.4999998796011721,-0.1736479703894399,-0.9848077895607996,-0.9396927340317298,0.3420198321851712,0.8660254503172452,-0.4999999194028062,0
-0.8414699677669538,-2.1226241646072723,40,4,1,12,4,-0.9793247892709904,-0.971480273917158,-0.960998947929242,-0.9560357262630184,-0.7903926697284414,0.6126005449226657,0.9522478853253519,0.3053259977358553,0.3237339418963963,0.9461481569311546,0.813552070213209,0.5814920713576427,-0.2117038900154016,-0.9773338543979466,-0.9812552995738003,-0.1927123168308955,0.3960800043343802,-0.9182160040897117,0.5332041997403411,0.8459865728126319,0.09681147000708518,-0.9953027375000368,0.9730448326088765,0.2306160309544059,0
-0.837753744912645,-2.1199683944033074,50,4,1,12,4,-0.8414699677669538,-0.9793247892709904,-0.971480273917158,-0.960998947929242,0.9969929411439857,0.07749242097821535,0.7002173477397529,0.7139297345847881,-0.999247952498274,-0.03877537141030529,-0.01939133184861198,0.9998119704470121,-0.24944115893345245,-0.9683899566961318,-0.4660434836132248,-0.884761816186509,0.23061573296280327,0.9730449032341874,-0.8135521495383453,-0.5814919603756683,0.8561666947526362,0.5166997104666754,0.5495088802975413,0.8354878757194161,0
-1.1313306745692775,-2.117312624199343,0,5,1,12,4,-0.837753744912645,-0.8414699677669538,-0.9793247892709904,-0.971480273917158,-0.6862416376707902,-0.7273736417597987,0.2868032326785025,0.957989512325245,0.3960797661640959,-0.9182161068263806,-0.8354878114503215,0.5495089780139648,-0.2868032447085561,-0.9579895087236833,0.3960798430099153,-0.9182160736783259,-0.7660442746497368,-0.6427878104603094,0.9730448870262919,0.23061580134932394,-0.835488178123206,0.5495084205145232,-0.17364824601316245,0.9848077409609208,0
-0.8442337151462718,-2.1146568539953776,10,5,1,12,4,-1.1313306745692775,-0.837753744912645,-0.8414699677669538,-0.9793247892709904,0.019391331534808293,0.9998119704530983,-0.1927122605771668,0.9812553106216741,0.713929734474902,0.7002173478517908,-0.9257239692464763,-0.37819985822650565,-0.3237339512228462,-0.9461481537400175,0.9633708966527151,-0.26817254796593865,0.9983081498886236,0.05814497283474655,-0.9879898485033587,0.15451879903206034,-0.13533084246760574,-0.9908004658239761,-0.8021232769454979,0.5971584786153639,0
-0.8478145734902329,-2.112001083791413,20,5,1,12,4,-0.8442337151462718,-1.1313306745692775,-0.837753744912645,-0.8414699677669538,0.6575213687212478,-0.7534358961948501,-0.627812124691751,0.7783649119083088,-0.9103629410079388,0.41381072441319844,-0.2117038721800586,-0.9773338582613259,-0.3601777311937469,-0.9328837022652529,0.8135520407870103,0.5814921125271527,-0.8354879568478049,0.5495087569477675,0.8561669298686135,-0.516699320881451,0.9522476616710305,0.3053266952659966,-0.9932383469034669,-0.11609300685428228,0
-0.9902959594434834,-2.1093453135874487,30,5,1,12,4,-0.8478145734902329,-0.8442337151462718,-1.1313306745692775,-0.837753744912645,-0.9932383577613204,0.11609291395944572,-0.9182161068885378,0.39607976601999906,-0.05814482882716047,-0.9983081582761207,0.6862416378990857,-0.727373641544413,-0.39607976972235065,-0.9182161052914992,0.05814473534228882,0.9983081637209901,0.3420202812161402,-0.9396925705978697,-0.5971586909504609,0.802123118867878,-0.6862420210041124,0.7273732801032708,-0.6427874833314559,-0.7660445491434642,0
-1.225870511859546,-2.106689543383484,40,5,1,12,4,-0.9902959594434834,-0.8478145734902329,-0.8442337151462718,-1.1313306745692775,0.813552070186304,0.5814920713952848,-0.996992941166515,-0.0774924206883613,0.9522478853182883,0.305325997757885,0.9879898494717161,0.15451879284040448,-0.43138606674022056,-0.9021674242746753,-0.7405440649602274,0.6720078034161378,0.28680297670259264,0.9579895889593645,0.2494413268384516,-0.968389913446579,-0.360177425419446,-0.9328838203218123,0.05814494603204845,-0.9983081514497065,0
-0.999556564083354,-2.104033773179519,50,5,1,12,4,-1.225870511859546,-0.9902959594434834,-0.8478145734902329,-0.8442337151462718,-0.21170387213483846,-0.9773338582711212,-0.8459864259133916,-0.533204432811924,-0.627812124709758,0.7783649118937848,0.4313860656594288,0.9021674247914735,-0.4660435182306112,-0.8847617979519877,-0.987989840114427,-0.15451885267069793,-0.8021231035922247,-0.5971587114692183,0.13533104832232018,0.9908004377067977,0.9969928952961347,0.07749301083988518,0.727373689400853,-0.6862415871742191,0
-1.0211850849388269,-2.101378002975554,0,6,1,12,4,-0.999556564083354,-1.225870511859546,-0.9902959594434834,-0.8478145734902329,-0.5000000000534267,0.8660254037535927,-0.4999999999933217,-0.8660254037882944,-0.49999999997328665,-0.8660254037998616,-0.5000000000133566,0.8660254037767272,-0.49999999610194257,-0.8660254060349831,-0.49999996187543044,-0.866025425795668,0.9999999999999636,2.69806964714065e-07,-0.49999972393024317,-0.8660255631733283,-0.5000003344020864,0.8660252107172179,0.99999999999999,1.4127979833347244e-07,0
-0.9897844598683624,-2.0987222327715895,10,6,1,12,4,-1.0211850849388269,-0.999556564083354,-1.225870511859546,-0.9902959594434834,0.9522478853465425,-0.30532599766976615,-0.03877537125349196,-0.999247952504359,0.9879898494788655,-0.1545187927946913,-0.9969929411683077,0.07749242066529645,-0.5332044265933901,-0.8459864298327805,0.3601778060206372,-0.9328836733752822,-0.8021232834536157,0.597158469873442,0.7903927265174022,0.6126004716521095,-0.5656063335448114,-0.8246753758018943,0.7273735773030693,0.6862417059909255,0
-0.9532959017209104,-2.0960664625676246,20,6,1,12,4,-0.9897844598683624,-1.0211850849388269,-0.999556564083354,-1.225870511859546,-0.9103629401988632,-0.4138107261931245,0.4313860658903521,-0.9021674246810537,-0.2117038731354918,0.977333858054366,-0.6278121243112895,-0.7783649122151807,-0.5656068670946611,-0.8246750098647117,0.9522479068611195,-0.30532593057029517,0.2868034936470773,-0.9579894341963437,-0.9633708861322731,-0.2681725857590945,0.9879899192178561,-0.15451834688442115,0.058144663950497506,0.9983081678790792,0
-0.9419150998240916,-2.0934106923636597,30,6,1,12,4,-0.9532959017209104,-0.9897844598683624,-1.0211850849388269,-0.999556564083354,0.39607976436881553,0.9182161076007889,0.8021231928908313,-0.5971585915203919,-0.8354878109131262,-0.5495089788307305,0.2868032331467637,-0.9579895121850568,-0.5971585812644141,-0.8021232005261237,0.8354877817818681,0.549509023122654,0.3420199981850917,0.9396926736127456,0.9932383620359126,-0.11609287738796624,-0.28680392473159505,0.9579893051378776,-0.642787699784669,0.7660443675176616,0
-1.0645744005775672,-2.0907549221596953,40,6,1,12,4,-0.9419150998240916,-0.9532959017209104,-0.9897844598683624,-1.0211850849388269,0.32373394374628894,-0.9461481562981955,0.9879898495112674,-0.15451879258751358,0.8135520707816707,-0.5814920705623212,0.9522478854745939,-0.3053259972704006,-0.6278121123343346,-0.7783649218755305,0.09681083352393277,0.995302799409507,-0.8354876603251036,-0.5495092077886269,-0.8755582805809768,0.4831125099871492,-0.7405436659806135,-0.6720082430863431,-0.993238365867282,0.11609284460849173,0
-0.909566744855137,-2.0880991519557304,50,6,1,12,4,-1.0645744005775672,-0.9419150998240916,-0.9532959017209104,-0.9897844598683624,-0.8755582321470394,0.48311259776531507,0.9461481568049754,0.3237339422651689,0.2494411432111397,0.9683899607459382,0.7903926692509046,0.6126005455387957,-0.6575213544886126,-0.7534359086156303,-0.7139297908492478,0.7002172903734591,0.9983081674015738,-0.058144672148970976,0.6278122546733981,-0.7783648070679354,0.9257240867907598,-0.37819957051193726,-0.802123108212607,-0.5971587052629697,0
-1.0137549163368107,-2.0854433817517655,0,7,1,12,4,-0.909566744855137,-1.0645744005775672,-0.9419150998240916,-0.9532959017209104,0.9730448701845726,0.23061587241013629,0.6862416377129034,0.7273736417200669,-0.9932383576424575,-0.11609291497638304,-0.058144829338224506,0.9983081582463547,-0.6862416222114587,-0.7273736563449255,-0.9932383503325248,-0.11609297751683625,-0.7660446215068815,0.6427873970920547,-0.28680345499722976,0.9579894457673591,-0.05814540968993251,0.9983081244445474,-0.1736480851445132,-0.984807769326402,0
-1.2169772576691271,-2.082787611547801,10,7,1,12,4,-1.0137549163368107,-0.909566744855137,-1.0645744005775672,-0.9419150998240916,-0.5656068741020572,-0.8246750050586592,0.2681726125584715,0.9633708786721571,0.46604352044521696,-0.8847617967854561,-0.8561668997471279,0.5166993707925253,-0.7139297174983551,-0.7002173651607899,-0.5332043928245542,-0.8459864511164458,0.23061602603939332,-0.9730448337737567,-0.09681057504891816,-0.9953028245507484,-0.8755580496758276,-0.483112928462757,0.5495091163726366,-0.8354877204503751,0
-0.9390519026461792,-2.0801318413438366,20,7,1,12,4,-1.2169772576691271,-1.0137549163368107,-0.909566744855137,-1.0645744005775672,-0.1353313013787561,0.9908004031423949,-0.21170387243022193,0.977333858207137,0.6575213679498347,0.7534358968680601,-0.9103629407960966,-0.4138107248792407,-0.7405439948299481,-0.6720078806988068,0.32373402748755276,-0.9461481276452902,0.39607950885217647,0.9182162178198655,0.4660436212484602,0.8847617436878822,0.8135524464727699,-0.5814915449412577,0.9730448977716104,-0.23061575601124124,0
-0.917736596411447,-2.077476071139871,30,7,1,12,4,-0.9390519026461792,-1.2169772576691271,-1.0137549163368107,-0.909566744855137,0.7660444441530131,-0.6427876084542243,-0.6427876098405787,0.7660444429897236,-0.9396926210610077,0.34202014256983965,-0.17364817727087192,-0.9848077530820438,-0.7660444238108564,-0.6427876326970621,0.9396926460008289,-0.34202007404823587,-0.866025322699045,-0.5000001404439952,-0.7660444751018383,-0.6427875715708489,0.17364774320927998,0.9848078296187149,0.8660253686420932,0.5000000608683228,0
-1.003902018247275,-2.0748203009359067,40,7,1,12,4,-0.917736596411447,-0.9390519026461792,-1.2169772576691271,-1.0137549163368107,-0.9992479524432132,-0.03877537282923257,-0.9257239693432823,0.37819985798955263,0.019391332558476068,-0.9998119704332443,0.7139297348333644,-0.7002173474863087,-0.7903926493791786,-0.6126005711777968,0.8561668699981037,0.5166994200864272,0.9932383905574175,-0.11609263337055875,0.9522478806794303,0.305326012225512,-0.9633706876275735,-0.26817329885724295,0.2868030968018812,0.9579895530040246,0
-0.9547620371640269,-2.072164530731942,50,7,1,12,4,-1.003902018247275,-0.917736596411447,-0.9390519026461792,-1.2169772576691271,0.7139297334805967,0.7002173488655676,-0.9953027957745476,-0.09681087089459144,0.9257239689779553,0.37819985888376745,0.9812553105532615,0.19271226092551128,-0.8135520494961426,-0.5814921003424087,0.13533125953621275,0.9908004088575773,-0.7273737546262445,0.6862415180393269,-0.996992947388462,0.07749234063872035,0.6575217500860466,-0.7534355633787022,-0.4487992644203544,0.8936325980265877,0
-0.9565662967830112,-2.0695087605279774,0,8,1,12,4,-0.9547620371640269,-1.003902018247275,-0.917736596411447,-0.9390519026461792,-0.058144827409567695,-0.9983081583586861,-0.8354878113096664,-0.5495089782278205,-0.6862416384155192,0.7273736410571832,0.3960797656940334,0.9182161070291457,-0.8354877902291213,-0.5495090102792308,-0.686241698694516,0.7273735841868778,0.17364845857127145,-0.9848077034811524,0.8936327055295034,-0.4487990503644364,0.3960790522241483,0.9182164147896836,-0.9396926775027329,0.3420199874974339,0
-1.08798506145454,-2.0668529903240125,10,8,1,12,4,-0.9565662967830112,-0.9547620371640269,-1.003902018247275,-0.917736596411447,-0.6278121258150324,0.7783649110022945,-0.4831125991359322,-0.8755582313907648,-0.4313860650188921,-0.9021674250977566,-0.5332044331122482,0.8459864257241047,-0.8561668781451695,-0.5166994065868031,-0.9969929359714773,-0.07749248752604192,0.4487990306828828,0.8936327154139473,-0.6575215270209133,0.7534357580471519,-0.9992479303408616,-0.03877594240640256,-0.9182160600619903,-0.3960798745761206,0
-1.0815826955373191,-2.0641972201200476,20,8,1,12,4,-1.08798506145454,-0.9565662967830112,-0.9547620371640269,-1.003902018247275,0.9879898496982814,-0.15451879139175048,-0.019391331592695037,-0.9998119704519756,0.9969929412233272,-0.07749241995743386,-0.9992479525181243,0.03877537089876014,-0.8755582099362733,-0.4831126380184943,-0.5656068338506327,-0.8246750326652692,-0.893632511154686,-0.44879943739645,0.32373420255300267,-0.9461480677448807,0.4660438433180868,-0.8847616267138322,-0.3960797012320253,-0.918216134835339,0
-1.1022880484654856,-2.061541449916083,30,8,1,12,4,-1.0815826955373191,-1.08798506145454,-0.9565662967830112,-0.9547620371640269,-0.8354878106445962,-0.5495089792390105,0.44879918035665023,-0.8936326402449717,-0.2868032333808353,0.9579895121149804,-0.5971585914223979,-0.8021231929637851,-0.8936326192016736,-0.4487992222572993,0.2868033223062902,-0.9579894854924422,0.9848077825126155,-0.1736480103617229,0.05814448914946777,0.9983081780600355,0.5971580809192394,0.8021235730190525,0.34202027691603454,-0.9396925721629809,0
-1.0570447466930553,-2.058885679712118,40,8,1,12,4,-1.1022880484654856,-1.0815826955373191,-1.08798506145454,-0.9565662967830112,0.24944114273791407,0.9683899608678332,0.8135520703620507,-0.5814920711494018,-0.790392669101224,-0.6126005457319174,0.3237339423807581,-0.9461481567654254,-0.9103629203168963,-0.4138107699324565,0.9257239983736735,-0.3781997869315356,-0.6862418490844415,0.7273734423012477,-0.4313861301725171,-0.9021673939434856,-0.9812553936815701,0.1927118376510038,0.8936326827524905,-0.44879909571721144,0
-0.9815713132963572,-2.0562299095081533,50,8,1,12,4,-1.0570447466930553,-1.1022880484654856,-1.0815826955373191,-1.08798506145454,0.46604352087757583,-0.8847617965577134,0.9908004033873117,-0.13533129958564796,0.8561668998733762,-0.5166993705833326,0.9633708787049192,-0.2681726124407783,-0.9257239493235084,-0.3781999069921706,0.8755582021278855,0.48311265216984833,0.11609308541708456,-0.9932383377207816,0.7405440174563965,0.6720078557647524,0.24944182386675348,-0.9683897854201208,0.9579894646706787,0.28680339185579107,0
-1.000370170055439,-2.053574139304189,0,9,1,12,4,-0.9815713132963572,-1.0570447466930553,-1.1022880484654856,-1.0815826955373191,-0.9396926212281436,0.3420201421106376,0.939692620730629,0.3420201434775476,0.17364817703024765,0.9848077531244724,0.7660444429111954,0.642787609934165,-0.9396926017780964,-0.34202019554919827,0.17364813451275174,0.9848077606214531,0.49999974629511423,0.8660255502609732,-0.9396926007618954,-0.3420201983411871,0.7660441241770737,0.6427879897865082,0.4999998973769697,0.8660254630338647,0
-1.021600300840527,-2.050918369100224,10,9,1,12,4,-1.000370170055439,-0.9815713132963572,-1.0570447466930553,-1.1022880484654856,0.9257239687931395,0.37819985933614336,0.6720078604390778,0.7405440132146723,-0.9812553105061749,-0.19271226116526757,-0.09681087101618574,0.9953027957627204,-0.9522478675035387,-0.30532605331835505,-0.6575214340098261,0.7534358392176881,-0.9182160375545164,-0.3960799267542889,0.9992479572953787,-0.03877524778789841,-0.9103632584451302,0.41381002606650913,-0.23061605570209218,0.9730448267435625,0
